Course_Name,School_Level,Course_Level,Modality,Instructor,Time,RecordedDate,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q23_1,Q23_2,Q23_3,Q17_Gender,Q18_Politics,Q19_PatronSBUX,Q20_PatronCompetition
BUS_640_01_F19,G,Intermediate,O,JF,2661,12/9/2019 9:47,4,4,3,4,1,4,1,1,1,3,3,3,1,3,3,3,3,3,2,2,2,2,3,2,1,1,1,2,4,4,4,4,4,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,4
BUS_640_01_F19,G,Intermediate,O,JF,1355,12/9/2019 10:52,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,7,3,3,3,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2
BUS_640_01_F19,G,Intermediate,O,JF,326,12/10/2019 10:38,2,2,2,2,2,2,2,4,4,6,6,6,2,6,6,6,4,4,2,2,2,2,3,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,4,1,1,3,2
BUS_640_01_F19,G,Intermediate,O,JF,537,12/10/2019 17:02,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,3,2,2,2,3,4,4,4,4,3,4,2,3,2,3,2,2,2,2,2,4,2,2,2,2,4,2,2,2,1,,1,1
BUS_640_01_F19,G,Intermediate,O,JF,783,12/10/2019 19:15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,7,2,2,1,1,1,1,2,2,5,4
BUS_640_01_F19,G,Intermediate,O,JF,942,12/10/2019 22:21,2,2,2,4,2,4,2,3,2,5,5,5,2,4,4,4,3,4,2,3,3,3,3,3,2,2,2,2,2,3,3,3,4,5,2,1,2,3,2,2,2,2,3,3,3,2,2,2,3,2,2,3,1,2,1,2
BUS_640_01_F19,G,Intermediate,O,JF,521,12/12/2019 1:00,4,5,5,2,4,4,4,3,2,4,4,4,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1
BUS_640_01_F19,G,Intermediate,O,JF,323,12/12/2019 19:34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
BUS_640_01_F19,G,Intermediate,O,JF,364,12/12/2019 19:44,4,3,4,1,1,2,2,2,2,2,3,3,2,2,2,2,2,1,1,1,1,1,2,1,3,2,2,2,3,3,3,2,2,3,2,3,3,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,5,3
BUS_640_01_F19,G,Intermediate,O,JF,980,12/13/2019 6:27,4,2,2,5,1,4,1,2,2,6,6,6,2,4,2,6,4,4,2,6,6,1,3,2,4,2,1,2,3,4,4,4,3,5,1,1,1,2,2,2,1,1,4,4,4,7,2,5,2,2,2,1,1,2,1,4
BUS_640_02_F19,G,Intermediate,O,JF,608,12/5/2019 18:42,3,3,3,3,2,4,2,4,3,4,4,4,3,4,4,4,4,4,3,4,3,3,3,3,4,3,3,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,3,3,3,4,4,3,3,3,2,,2,3
BUS_640_02_F19,G,Intermediate,O,JF,689,12/5/2019 19:04,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,4,3,2,3,3,3,3,2,1,2,2,2,2,2,3,2,2,2,3,1,2,3,2,2,1,1
BUS_640_02_F19,G,Intermediate,O,JF,1079,12/5/2019 20:41,2,2,1,2,1,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,2,4,4,4,4,4,4,1,1,2,1,1,1,1,1,6,6,6,2,2,2,1,1,1,1,2,2,2,1
BUS_640_02_F19,G,Intermediate,O,JF,223,12/6/2019 8:09,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,1,2,2,2,3,3,3,2,3,2,2,5,2
BUS_640_02_F19,G,Intermediate,O,JF,684,12/7/2019 0:35,2,4,3,4,3,4,4,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,5,5,3,4,4,3,4,4,4,4,3,3,4,3,3,4,3,4,4,3,3,4,3,4,5,5,4,4,1,2,1,2
BUS_640_02_F19,G,Intermediate,O,JF,682,12/7/2019 16:39,3,4,4,5,3,4,4,4,2,2,2,4,3,2,2,3,4,5,3,3,3,4,5,4,3,2,4,4,3,3,3,5,4,5,3,3,3,1,1,2,1,3,5,2,3,6,4,4,3,2,3,1,2,2,2,2
BUS_640_02_F19,G,Intermediate,O,JF,818,12/7/2019 21:19,2,2,3,2,1,3,1,4,3,7,7,7,3,7,7,7,4,4,2,2,2,2,4,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,4
BUS_640_02_F19,G,Intermediate,O,JF,820,12/8/2019 17:17,2,3,2,4,2,6,2,2,2,3,2,2,2,2,1,2,3,2,2,3,3,2,2,2,4,2,1,1,3,4,2,3,4,4,1,2,2,2,2,1,2,1,2,3,2,3,2,2,2,2,2,2,2,1,5,3
BUS_640_02_F19,G,Intermediate,O,JF,1639,12/8/2019 18:34,2,5,4,1,3,3,3,2,2,7,7,6,2,2,2,6,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,6,2,2,3,2,2,2,2,2,2,2,1,3,3
BUS_640_02_F19,G,Intermediate,O,JF,297,12/8/2019 18:43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1
BUS_640_02_F19,G,Intermediate,O,JF,104,12/8/2019 18:58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
BUS_640_02_F19,G,Intermediate,O,JF,895,12/8/2019 20:16,2,2,2,2,2,4,2,2,2,3,3,3,2,3,3,3,4,4,3,3,3,3,2,2,1,2,2,2,3,4,4,4,4,4,2,2,2,2,3,3,3,3,2,4,2,2,3,3,3,2,2,1,1,,1,1
BUS_640_02_F19,G,Intermediate,O,JF,1032,12/9/2019 12:05,4,4,4,3,2,3,2,3,3,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,2,2,2,3,4,4,4,4,4,4,3,2,2,2,2,2,2,3,6,3,3,7,3,3,3,3,3,3,2,2,2,2
BUS_640_02_F19,G,Intermediate,O,JF,761,12/9/2019 12:50,2,1,1,2,1,3,1,1,1,2,1,2,1,2,2,2,2,2,2,3,3,2,1,1,1,1,1,1,2,3,3,4,4,4,1,1,2,1,1,1,2,2,3,3,2,5,2,2,1,1,1,1,2,2,2,2
BUS_640_02_F19,G,Intermediate,O,JF,1100,12/9/2019 21:42,1,1,1,6,1,6,1,2,2,6,6,5,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,6,5,5,1,1,1,1,1,1,1,1,1,2,1,7,1,2,2,1,1,1,1,2,1,1
BUS_640_02_F19,G,Intermediate,O,JF,720,12/13/2019 6:32,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,5,6,6,6,6,6,2,2,2,2,2,2,2,2,1,2,2,3,1,2,1,1,1,1,2,2,1,2
BUS_640_02_F19,G,Intermediate,O,JF,966,12/13/2019 13:03,2,2,2,6,2,6,2,2,2,4,3,2,2,4,4,2,2,3,2,1,2,1,4,2,4,2,1,2,2,4,5,2,4,6,2,1,2,2,1,1,1,2,6,6,5,5,6,4,3,2,1,2,2,2,1,3
ACC_3021_TR2_F19,UG,Intermediate,C,FK,276,12/5/2019 14:36,2,3,3,2,1,2,3,2,2,3,3,2,2,3,3,2,2,3,3,1,3,3,2,3,3,2,3,3,3,1,3,4,2,3,3,2,3,3,1,3,3,2,2,1,3,3,2,3,2,2,3,3,1,1,3,3
ACC_3021_TR2_F19,UG,Intermediate,C,FK,237,12/5/2019 14:36,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,1,1,2,3
ACC_3021_TR2_F19,UG,Intermediate,C,FK,497,12/5/2019 14:38,2,2,2,4,2,3,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,1,,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,441,12/5/2019 14:39,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,5,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,564,12/5/2019 14:40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,473,12/5/2019 14:41,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,6,1,2,2,1,1,1,2,2,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,559,12/5/2019 14:41,3,4,2,4,3,4,3,3,4,4,4,4,4,5,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,4,3,3,3,2,2,3,2,3,3,4,4,4,4,3,1,1,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,725,12/5/2019 14:43,1,3,1,3,2,4,1,2,1,1,1,1,2,1,1,1,4,4,1,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,5,3,2,3,2,1,1,1,2,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,811,12/5/2019 14:44,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,580,12/5/2019 14:44,3,2,3,3,2,3,3,3,3,5,2,2,3,6,3,2,2,7,2,2,2,2,3,3,4,4,3,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,2,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,933,12/5/2019 14:46,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,3,3,3,2,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,824,12/5/2019 14:46,2,3,2,1,2,1,2,1,1,3,3,2,1,3,3,3,2,2,2,3,2,1,2,2,1,2,1,1,5,6,6,6,6,5,1,1,2,2,2,1,2,1,3,3,2,4,3,2,1,1,1,1,1,,2,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,933,12/5/2019 14:47,2,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,4,3,2,2,2,2,2,2,2,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,691,12/5/2019 14:47,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,5,3,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,2,2,2,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,799,12/5/2019 14:47,3,3,1,3,2,6,2,1,1,1,1,1,1,1,1,1,3,4,3,1,1,2,3,1,1,1,1,1,2,6,1,1,1,1,1,1,1,3,1,1,1,1,2,6,2,6,2,1,2,5,1,1,1,2,2,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,968,12/5/2019 14:47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,6,6,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,1,1,2,2,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,1062,12/5/2019 14:48,3,3,2,3,3,4,3,3,3,4,5,5,3,4,4,5,3,3,3,4,3,4,2,3,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,5,2,2,5,2,3,3,3,3,3,2,2,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,1003,12/5/2019 14:50,2,2,2,2,3,3,2,3,3,4,4,5,3,4,3,4,4,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,921,12/5/2019 14:50,2,2,2,4,2,2,2,3,3,6,6,4,3,5,5,6,3,4,3,2,2,2,4,4,2,4,2,3,5,5,4,5,4,4,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,1,2,1,2,2,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,1029,12/5/2019 14:51,3,3,2,4,4,4,4,3,3,4,4,3,1,7,3,4,1,1,1,1,1,1,1,1,4,3,4,1,7,7,7,7,7,7,1,1,4,1,1,3,3,3,4,4,4,4,4,4,4,1,1,1,1,2,2,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,1153,12/5/2019 14:51,2,2,3,4,3,4,2,4,3,4,3,3,2,4,4,3,5,3,3,1,1,2,4,2,3,2,3,2,6,5,4,5,6,3,4,3,3,3,3,3,2,2,3,1,1,5,2,1,2,3,3,3,2,1,2,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,1013,12/5/2019 14:52,2,3,2,1,3,3,2,5,4,6,6,6,6,6,6,5,3,2,2,3,3,3,3,2,2,2,6,6,2,2,3,2,2,2,1,1,1,1,1,1,2,2,1,1,1,6,2,1,1,2,1,1,2,1,2,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,1269,12/5/2019 14:54,2,2,2,1,2,2,2,2,2,2,3,2,2,4,4,2,2,2,2,1,1,2,2,2,2,2,1,1,4,2,5,5,5,6,2,2,1,1,2,2,2,2,2,2,4,2,2,2,2,2,2,1,1,1,1,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,538,12/5/2019 17:38,4,2,3,6,2,5,5,3,3,5,3,3,5,5,5,5,3,5,3,5,4,4,4,3,3,3,4,3,2,2,2,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,5,3,2,1,1,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,1072,12/5/2019 18:24,2,2,2,2,2,3,2,2,2,4,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,3,2,2,2,2,2,2,2,2,4,2,2,5,2,2,2,2,2,2,2,,2,2
ACC_3021_TR2_F19,UG,Intermediate,C,FK,897,12/6/2019 10:13,2,2,2,4,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,1152,12/7/2019 16:18,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,7,7,1,7,7,7,1,2,1,1,1,1,1,1,1,2,1,5,1,2,1,1,1,1,2,2,2,4
ACC_3021_TR2_F19,UG,Intermediate,C,FK,1246,12/10/2019 13:19,3,4,4,2,3,3,3,3,4,3,4,5,3,5,4,4,3,3,3,4,4,4,5,4,3,3,3,3,3,3,4,3,4,3,2,3,3,4,2,3,5,3,6,3,2,3,3,3,2,2,3,3,2,2,5,4
ACC_3021_TR2_F19,UG,Intermediate,C,FK,518,12/11/2019 11:53,3,3,2,2,3,3,2,2,2,4,4,4,2,3,2,3,2,3,2,3,2,2,2,2,3,2,3,3,2,2,4,3,3,2,3,2,3,4,2,2,3,3,3,3,2,3,3,2,2,3,2,2,2,1,2,1
ACC_3021_TR2_F19,UG,Intermediate,C,FK,450,12/12/2019 1:50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,,3,3
ACC_3021_TR2_F19,UG,Intermediate,C,FK,559,12/14/2019 17:11,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,2,1,6,1,1,1,1,1,1,2,1,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,1372,12/11/2019 16:38,2,3,1,1,1,2,3,2,1,5,3,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,1,2,3,4,4,3,2,2,1,1,1,1,1,1,1,1,1,2,2,4,1,1,2,1,2,1,1,2,1,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,364,12/11/2019 16:39,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,7,2,1,1,2,1,1,1,1,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,464,12/11/2019 16:39,2,1,2,1,2,3,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,3,2,2,2,3,1,2,1,1,2,2,1,2,2,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,450,12/11/2019 16:40,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,1,1,2,2,2,2,2,2,1,2,7,1,2,2,2,2,2,1,1,2,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,542,12/11/2019 16:41,2,2,2,2,2,2,2,2,2,4,4,4,2,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,4,6,4,2,2,2,2,2,2,2,5,2,3,4,3,2,2,2,2,2,2,2,2,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,325,12/11/2019 16:42,1,1,1,1,1,1,1,3,2,3,3,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,3,2,2,2,1,1,2,2,3,3,3,2,2,3,3,1,1,1,2,2,5,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,488,12/11/2019 16:42,1,1,1,2,1,3,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,4,2,1,1,2,1,1,1,1,4,3,2,7,2,1,1,1,1,1,1,1,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,496,12/11/2019 16:42,1,1,2,2,2,2,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,6,6,2,2,2,1,2,2,3,3,2,3,2,2,2,2,3,2,2,2,1,2,1,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,622,12/11/2019 16:42,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,3,2,2,2,3,2,3,4,4,4,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,1,3,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,552,12/11/2019 16:42,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,6,5,2,2,2,2,2,2,2,2,3,3,3,6,2,2,3,2,2,2,2,1,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,646,12/11/2019 16:42,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,538,12/11/2019 16:43,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,4,4,2,4,4,4,1,2,1,1,1,1,2,2,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,378,12/11/2019 16:43,3,2,2,2,2,3,2,3,3,2,2,1,2,2,4,3,2,2,2,2,2,2,2,2,3,3,3,2,2,2,4,3,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,633,12/11/2019 16:43,2,1,3,2,1,4,1,2,2,6,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,1,1,2,2,2,2,2,2,4,2,2,2,3,3,2,2,2,1,1,2,1,4
ACCT 1011_HD10_F19,UG,Beginning,C,JF,758,12/11/2019 16:44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,574,12/11/2019 16:44,3,3,1,1,1,5,1,3,4,4,3,5,4,3,4,4,4,4,3,3,3,3,4,3,2,4,4,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,4,5,3,3,3,3,3,3,1,2,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,707,12/11/2019 16:45,1,1,2,1,1,2,2,1,1,2,2,2,1,2,3,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,5,4
ACCT 1011_HD10_F19,UG,Beginning,C,JF,707,12/11/2019 16:46,3,2,2,3,3,2,3,2,3,4,3,3,2,5,2,4,2,2,2,2,3,1,3,2,2,3,2,3,2,3,3,3,2,3,2,2,2,2,2,2,2,3,3,2,3,6,2,2,2,2,2,2,2,2,1,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,826,12/11/2019 16:46,4,7,7,4,1,4,3,2,2,2,2,2,3,3,4,3,3,5,2,3,5,3,2,1,2,2,4,1,2,4,4,3,2,2,1,2,3,3,3,1,1,3,1,1,2,6,3,3,3,2,3,4,2,1,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,853,12/11/2019 16:46,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,4,2,3,2,2,6,2,2,2,2,2,2,2,2,5,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,896,12/11/2019 16:48,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,2,3,2,2,3,3,1,2,3,2,1,5,2,3,3,2,2,2,2,4,3,3,3,5,3,3,3,3,3,3,1,2,1,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,972,12/11/2019 16:49,4,3,2,2,3,4,4,2,2,1,1,1,2,3,1,1,3,2,3,2,3,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,2,2,1,1,2,1,5,5,4,7,2,2,1,2,2,1,1,,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,946,12/11/2019 16:51,3,2,3,3,4,4,4,2,3,3,2,2,3,2,2,3,4,4,3,4,5,4,3,2,2,2,3,4,4,4,5,2,4,2,2,2,2,2,2,4,2,2,2,3,3,2,2,3,4,2,3,4,1,1,2,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,839,12/11/2019 21:12,2,2,3,2,2,3,2,2,6,4,4,4,2,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,3,3,3,2,3,2,2,2,3,3,3,4,2,2,2,2,2,2,2,2,3,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,758,12/11/2019 21:23,2,1,2,3,2,4,2,2,2,5,3,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
ACCT 1011_HD10_F19,UG,Beginning,C,JF,1018,12/12/2019 0:29,3,4,3,4,4,3,3,2,2,1,1,1,2,1,3,2,2,3,4,3,3,3,2,2,3,2,2,3,3,3,4,3,4,4,3,3,4,4,2,2,4,3,3,4,3,4,3,4,2,2,3,2,1,1,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,1240,12/14/2019 11:17,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,13956,12/15/2019 14:34,2,1,2,3,3,6,3,4,2,4,4,3,2,4,5,4,2,4,4,2,3,5,3,4,3,2,2,1,2,3,4,4,3,4,2,5,4,2,2,2,3,3,2,3,4,6,3,2,3,2,1,2,1,2,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,JF,340,12/15/2019 19:34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
ACCT 1011_HD4_F19,UG,Beginning,C,RR,389,12/10/2019 11:34,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,3,3,3,3,2,2,1,2,2,1,1,1,2
ACCT 1011_HD4_F19,UG,Beginning,C,RR,556,12/10/2019 17:30,3,4,2,1,2,2,3,3,3,3,4,4,3,4,3,4,3,3,4,3,3,3,4,5,2,4,4,4,3,2,2,2,2,2,3,3,3,3,3,3,3,3,6,3,5,4,3,3,4,3,3,3,1,1,1,2
